molecule_id,spectrum_id,training_sources,matching_structure_count,top_prediction_matches,training_keys
m_436c77,s_8f3fce3d,enveda-180,1,True,PUFPSDLOUTXUKT
m_8b6b8e,s_6ec769a6,enveda-180,1,True,PUXPJVBJQJCLRF
m_8b6b8e,s_28674997,enveda-180,1,True,PUXPJVBJQJCLRF
m_8b6b8e,s_72cde1e9,enveda-180,1,True,PUXPJVBJQJCLRF
m_8b6b8e,s_b936796e,enveda-180,1,True,PUXPJVBJQJCLRF
m_13152b,s_0e080c6c,enveda-180,1,True,PYTMWCMDHQMIPU
m_13152b,s_3bf6ad21,enveda-180,1,True,PYTMWCMDHQMIPU
m_b084eb,s_2cc4f321,enveda-180,1,True,QACLUVOROUXUPC
m_b084eb,s_8a144ea9,enveda-180,1,True,QACLUVOROUXUPC
m_b084eb,s_d682c630,enveda-180,1,True,QACLUVOROUXUPC
m_08d7f1,s_3aae67a7,enveda-180,1,True,OWNASAOHEQMOPN
m_ebcb8a,s_34bf8e16,enveda-180,1,True,PEHFAGWBLQQECC
m_ebcb8a,s_c943e820,enveda-180,1,True,PEHFAGWBLQQECC
m_ebcb8a,s_e62077b4,enveda-180,1,True,PEHFAGWBLQQECC
m_ebcb8a,s_54e5b933,enveda-180,1,True,PEHFAGWBLQQECC
m_ec755b,s_451bfd96,enveda-180,1,True,PSUIDIGYORDZPR
m_ec755b,s_fb862db0,enveda-180,1,True,PSUIDIGYORDZPR
m_89a6f2,s_e59eb576,enveda-180,1,True,PTSQHNQHNURMBN
m_13152b,s_83eda1ae,enveda-180,1,True,PYTMWCMDHQMIPU
m_f8ef30,s_65e0787b,enveda-180,1,True,QCKHKMLDQMBQEW
m_f8ef30,s_67fef065,enveda-180,1,True,QCKHKMLDQMBQEW
m_dc5eb2,s_e5101158,enveda-180,1,True,QCPADXJNDOSOOJ
m_dc5eb2,s_4808e14d,enveda-180,1,True,QCPADXJNDOSOOJ
m_dc5eb2,s_95b59d5c,enveda-180,1,True,QCPADXJNDOSOOJ
m_dc5eb2,s_cf7297de,enveda-180,1,True,QCPADXJNDOSOOJ
m_005e53,s_6e514292,enveda-180,1,True,QCTQNXJUUXYSRK
m_005e53,s_4d19d522,enveda-180,1,True,QCTQNXJUUXYSRK
m_005e53,s_5b6e28ff,enveda-180,1,True,QCTQNXJUUXYSRK
m_9068e1,s_b2aba008,enveda-180,1,True,QJGBFWLAJRZELC
m_9068e1,s_15b80b59,enveda-180,1,True,QJGBFWLAJRZELC
m_9068e1,s_0ec74112,enveda-180,1,True,QJGBFWLAJRZELC
m_9068e1,s_4ed334eb,enveda-180,1,True,QJGBFWLAJRZELC
m_cc35ab,s_d8573eb7,enveda-180,1,True,QKNXWCUZKQDZKU
m_cc35ab,s_6a439bbc,enveda-180,1,True,QKNXWCUZKQDZKU
m_78c402,s_69950f89,enveda-180,1,True,QQEFSSLAYLORPK
m_78c402,s_43687aa8,enveda-180,1,True,QQEFSSLAYLORPK
m_78c402,s_883159db,enveda-180,1,True,QQEFSSLAYLORPK
m_ace790,s_81261ffb,enveda-180,1,True,QTDFGMHATVLOCC
m_2d1eba,s_42c7ade0,enveda-180,1,True,QUDBWEKPMWAHHF
m_2d1eba,s_71d62234,enveda-180,1,True,QUDBWEKPMWAHHF
m_2d1eba,s_3ee1c0a8,enveda-180,1,True,QUDBWEKPMWAHHF
m_ff7740,s_5d372133,enveda-180,1,True,QWGJYWKJIMUQBB
m_83ac87,s_6e669f65,enveda-180,1,True,QYVLIRAZWSNOSZ
m_83ac87,s_33c4fe82,enveda-180,1,True,QYVLIRAZWSNOSZ
m_83ac87,s_24b66b33,enveda-180,1,True,QYVLIRAZWSNOSZ
m_d1ecad,s_5a9acfa0,enveda-180,1,True,RFSIBABTNQBYMQ
m_9910fd,s_2a075570,enveda-180,1,True,RFWNPYNFOAMRDD
m_9910fd,s_6fd7e709,enveda-180,1,True,RFWNPYNFOAMRDD
m_9910fd,s_113bdcab,enveda-180,1,True,RFWNPYNFOAMRDD
m_9910fd,s_d1d93f68,enveda-180,1,True,RFWNPYNFOAMRDD
m_83fdb3,s_3f966bf2,enveda-180,1,True,RGMVLDCTMIIDBH
m_83fdb3,s_b6c8f830,enveda-180,1,True,RGMVLDCTMIIDBH
m_83fdb3,s_92ac72b8,enveda-180,1,True,RGMVLDCTMIIDBH
m_bbc0aa,s_f10aadd6,enveda-180,1,True,RJDKRMNFHIQZRH
m_bbc0aa,s_d043a019,enveda-180,1,True,RJDKRMNFHIQZRH
m_97693a,s_8c9c6126,enveda-180,1,True,RJSDSFVEOLPICC
m_70ff2a,s_de7e6917,enveda-180,1,True,RKCXWEGJCVRIAF
m_70ff2a,s_9800790c,enveda-180,1,True,RKCXWEGJCVRIAF
m_70ff2a,s_3ed85835,enveda-180,1,True,RKCXWEGJCVRIAF
m_005e53,s_855ae19c,enveda-180,1,True,QCTQNXJUUXYSRK
m_9068e1,s_a48ad9eb,enveda-180,1,True,QJGBFWLAJRZELC
m_9068e1,s_5bfc2689,enveda-180,1,True,QJGBFWLAJRZELC
m_4bc064,s_b8e694e2,enveda-180,1,True,QSWDTLJLUNGVJX
m_4bc064,s_02a113ca,enveda-180,1,True,QSWDTLJLUNGVJX
m_4bc064,s_f572ded1,enveda-180,1,True,QSWDTLJLUNGVJX
m_ace790,s_79f1cab5,enveda-180,1,True,QTDFGMHATVLOCC
m_ace790,s_27bee801,enveda-180,1,True,QTDFGMHATVLOCC
m_ff7740,s_3a7a1ca3,enveda-180,1,True,QWGJYWKJIMUQBB
m_83ac87,s_869d330f,enveda-180,1,True,QYVLIRAZWSNOSZ
m_83ac87,s_366553b8,enveda-180,1,True,QYVLIRAZWSNOSZ
m_83ac87,s_4211172c,enveda-180,1,True,QYVLIRAZWSNOSZ
m_d1ecad,s_6a7ee5fe,enveda-180,1,True,RFSIBABTNQBYMQ
m_d1ecad,s_3b13a60d,enveda-180,1,True,RFSIBABTNQBYMQ
m_97693a,s_a2194fca,enveda-180,1,True,RJSDSFVEOLPICC
m_b51204,s_bd20737e,enveda-180,1,True,SRZJALZPSWQRAQ
m_b51204,s_65d13052,enveda-180,1,True,SRZJALZPSWQRAQ
m_c567df,s_981bcb61,enveda-180,1,True,RLADYERLLRCRIT
m_c567df,s_56c4da41,enveda-180,1,True,RLADYERLLRCRIT
m_c567df,s_f7c83656,enveda-180,1,True,RLADYERLLRCRIT
m_c567df,s_ff17d079,enveda-180,1,True,RLADYERLLRCRIT
m_8114e3,s_bb3b8ad3,enveda-180,1,True,RLCHKYFWKOARMP
m_e58af8,s_77fd4afa,enveda-180,1,True,RLCJWQUBNMIWQI
m_d01f54,s_88f61ee9,enveda-180,1,True,RMZZBEXCHODOHL
m_d01f54,s_707ee901,enveda-180,1,True,RMZZBEXCHODOHL
m_d01f54,s_8cdc163f,enveda-180,1,True,RMZZBEXCHODOHL
m_d01f54,s_4335627d,enveda-180,1,True,RMZZBEXCHODOHL
m_637284,s_1672a754,enveda-180,1,True,RPKCNCWGTTUWKH
m_637284,s_a85abc85,enveda-180,1,True,RPKCNCWGTTUWKH
m_637284,s_0ed1f66e,enveda-180,1,True,RPKCNCWGTTUWKH
m_921c43,s_d29398c8,enveda-180,1,True,RQIDDGQFWCGDHG
m_921c43,s_be69d13d,enveda-180,1,True,RQIDDGQFWCGDHG
m_921c43,s_3ca8c3c4,enveda-180,1,True,RQIDDGQFWCGDHG
m_921c43,s_c953d75b,enveda-180,1,True,RQIDDGQFWCGDHG
m_94a765,s_18c4768b,enveda-180,1,True,RQTRPULYILFXHY
m_94a765,s_7ca0ddaa,enveda-180,1,True,RQTRPULYILFXHY
m_94a765,s_db19e96c,enveda-180,1,True,RQTRPULYILFXHY
m_00b5aa,s_04dffc2a,enveda-180,1,True,RWCPIENWOXGKAV
m_00b5aa,s_3b617d66,enveda-180,1,True,RWCPIENWOXGKAV
m_82f2e2,s_c770c10d,enveda-180,1,True,RXFYPLMRFPPKFR
m_82f2e2,s_06f14a99,enveda-180,1,True,RXFYPLMRFPPKFR
m_82f2e2,s_12f35c33,enveda-180,1,True,RXFYPLMRFPPKFR
m_20c386,s_b020d0d2,enveda-180,1,True,RYEYTMKCFJBWCJ
m_20c386,s_3e481db4,enveda-180,1,True,RYEYTMKCFJBWCJ
m_b11a90,s_3e071db0,enveda-180,1,True,RYFUIIGRGDSVLG
m_b11a90,s_c34bf54e,enveda-180,1,True,RYFUIIGRGDSVLG
m_b11a90,s_cc99965f,enveda-180,1,True,RYFUIIGRGDSVLG
m_c9c422,s_972c887c,enveda-180,1,True,RZYBDXVHLLCTNG
m_c9c422,s_1828ce00,enveda-180,1,True,RZYBDXVHLLCTNG
m_214040,s_9956cca0,enveda-180,1,True,SDCFIGMKJSJLDJ
m_ff32bb,s_261d27d3,enveda-180,1,True,SDIOQLRKADARME
m_ff32bb,s_ed5f04b8,enveda-180,1,True,SDIOQLRKADARME
m_25cfa1,s_3c23398e,enveda-180,1,True,SEDMYKVHJJXYNH
m_25cfa1,s_b09455b0,enveda-180,1,True,SEDMYKVHJJXYNH
m_25cfa1,s_526ececd,enveda-180,1,True,SEDMYKVHJJXYNH
m_25cfa1,s_7b8298dc,enveda-180,1,True,SEDMYKVHJJXYNH
m_074e83,s_89094e83,enveda-180,1,True,SFVVZMAUXBXWRM
m_074e83,s_fb5f0fc0,enveda-180,1,True,SFVVZMAUXBXWRM
m_074e83,s_886cb317,enveda-180,1,True,SFVVZMAUXBXWRM
m_436a8d,s_caea353a,enveda-180,1,True,SGOHHYFRLYEVKV
m_436a8d,s_8c78d37d,enveda-180,1,True,SGOHHYFRLYEVKV
m_436a8d,s_37b89941,enveda-180,1,True,SGOHHYFRLYEVKV
m_0318b5,s_47c68f36,enveda-180,1,True,SHRGIISNSSACRJ
m_0318b5,s_c5ac9408,enveda-180,1,True,SHRGIISNSSACRJ
m_0318b5,s_6b532291,enveda-180,1,True,SHRGIISNSSACRJ
m_44cb82,s_27b1b59c,enveda-180,1,True,SHWWNBZOASTSPU
m_44cb82,s_30916073,enveda-180,1,True,SHWWNBZOASTSPU
m_6007c7,s_301eb85f,enveda-180,1,True,SLSTULFDULZCLY
m_6007c7,s_403bec7c,enveda-180,1,True,SLSTULFDULZCLY
m_f5c42c,s_67dbe648,enveda-180,1,True,SMCQPSASNLBEIZ
m_f5c42c,s_29fb19e7,enveda-180,1,True,SMCQPSASNLBEIZ
m_2b524a,s_bc79f52c,enveda-180,1,True,SNZSFTQBPVOHSU
m_2b524a,s_80dbb052,enveda-180,1,True,SNZSFTQBPVOHSU
m_2b524a,s_6f7ec507,enveda-180,1,True,SNZSFTQBPVOHSU
m_2b524a,s_1fb992e0,enveda-180,1,True,SNZSFTQBPVOHSU
m_050bf1,s_e2047ce7,enveda-180,1,True,SQNDOAMHVMWDGV
m_050bf1,s_8d08ec60,enveda-180,1,True,SQNDOAMHVMWDGV
m_cd50d8,s_732d788e,enveda-180,1,True,SQTOBAQFPZNIOI
m_cd50d8,s_66ff4119,enveda-180,1,True,SQTOBAQFPZNIOI
m_57bec0,s_045fbeca,enveda-180,1,True,SRFXIMWGJRSEBR
m_b51204,s_1ea6d9bf,enveda-180,1,True,SRZJALZPSWQRAQ
m_b51204,s_a4fe531f,enveda-180,1,True,SRZJALZPSWQRAQ
m_b51204,s_b7467d4a,enveda-180,1,True,SRZJALZPSWQRAQ
m_b51204,s_f7a61e68,enveda-180,1,True,SRZJALZPSWQRAQ
m_c567df,s_aa4d3a33,enveda-180,1,True,RLADYERLLRCRIT
m_c567df,s_a51b21c4,enveda-180,1,True,RLADYERLLRCRIT
m_25cfa1,s_1c5111b6,enveda-180,1,True,SEDMYKVHJJXYNH
m_8114e3,s_114e51a0,enveda-180,1,True,RLCHKYFWKOARMP
m_e58af8,s_57c3f5b0,enveda-180,1,True,RLCJWQUBNMIWQI
m_c9c422,s_394feccf,enveda-180,1,True,RZYBDXVHLLCTNG
m_c9c422,s_6576567e,enveda-180,1,True,RZYBDXVHLLCTNG
m_c9c422,s_822d7861,enveda-180,1,True,RZYBDXVHLLCTNG
m_214040,s_64c69f6a,enveda-180,1,True,SDCFIGMKJSJLDJ
m_57bec0,s_e2435a0b,enveda-180,1,True,SRFXIMWGJRSEBR
m_3dc915,s_e6d91698,enveda-180,1,True,SVDORNUSOOYJTQ
m_966da0,s_7b4ac596,enveda-180,1,True,SXGQNYKANAJNKV
m_dd5487,s_ded127cf,enveda-180,1,True,SYVZHVCACLHNFS
m_dd5487,s_d7592464,enveda-180,1,True,SYVZHVCACLHNFS
m_dd5487,s_416f88ba,enveda-180,1,True,SYVZHVCACLHNFS
m_f22bed,s_3b8d41c9,enveda-180,1,True,SZMIVMIJJJRJBE
m_f22bed,s_5e845a76,enveda-180,1,True,SZMIVMIJJJRJBE
m_f22bed,s_cffa1931,enveda-180,1,True,SZMIVMIJJJRJBE
m_1b27e6,s_c16aa8ba,enveda-180,1,True,TWOQIRCNFJBFIN
m_1b27e6,s_41fbc391,enveda-180,1,True,TWOQIRCNFJBFIN
m_b7be8a,s_cf25ddb3,enveda-180,1,True,TXLKQHABRSDILA
m_b7be8a,s_3dba07c1,enveda-180,1,True,TXLKQHABRSDILA
m_b7be8a,s_d575dabb,enveda-180,1,True,TXLKQHABRSDILA
m_b7be8a,s_d2f80f02,enveda-180,1,True,TXLKQHABRSDILA
m_402004,s_a7bef015,enveda-180,1,True,TZDLDJWMNRFRHY
m_402004,s_ae9a3255,enveda-180,1,True,TZDLDJWMNRFRHY
m_402004,s_12e1b816,enveda-180,1,True,TZDLDJWMNRFRHY
m_9e99f7,s_c4b8e630,enveda-180,1,True,UBBNIISYKULUCO
m_eaecd7,s_460d99e3,enveda-180,1,True,UEFYLAZCFHTKKY
m_4b86b5,s_01ac1bf7,enveda-180,1,True,UEYCLTKSAGHBRB
m_4b86b5,s_f8f10adb,enveda-180,1,True,UEYCLTKSAGHBRB
m_4b86b5,s_60edb894,enveda-180,1,True,UEYCLTKSAGHBRB
m_6817b1,s_f51811b0,enveda-180,1,True,UHAVYSTYHZDMRR
m_6817b1,s_3e4ec49e,enveda-180,1,True,UHAVYSTYHZDMRR
m_6817b1,s_4749f0bc,enveda-180,1,True,UHAVYSTYHZDMRR
m_6817b1,s_5c421bff,enveda-180,1,True,UHAVYSTYHZDMRR
m_dbd1b2,s_9d1ed58e,enveda-180,1,True,UIVLPFLUSDIACH
m_dbd1b2,s_6ea0b35c,enveda-180,1,True,UIVLPFLUSDIACH
m_f10ba9,s_ad87109e,enveda-180,1,True,UJDFDXWECWPCMO
m_f10ba9,s_c9bcbe0f,enveda-180,1,True,UJDFDXWECWPCMO
m_f10ba9,s_1bdfff9f,enveda-180,1,True,UJDFDXWECWPCMO
m_f10ba9,s_1d089621,enveda-180,1,True,UJDFDXWECWPCMO
m_3ff7be,s_12113d6a,enveda-180,1,True,UKPDVUGRTWIMCD
m_3ff7be,s_13ae1044,enveda-180,1,True,UKPDVUGRTWIMCD
m_3ff7be,s_eb19783f,enveda-180,1,True,UKPDVUGRTWIMCD
m_0ea8a3,s_ff27c30d,enveda-180,1,True,UKYQHMYNUOYKAO
m_0ea8a3,s_914f4bb2,enveda-180,1,True,UKYQHMYNUOYKAO
m_0ea8a3,s_003e0ded,enveda-180,1,True,UKYQHMYNUOYKAO
m_0ea8a3,s_69c0bceb,enveda-180,1,True,UKYQHMYNUOYKAO
m_3d62dd,s_81cf9399,enveda-180,1,True,UMEMYKOLSGPMHE
m_3d62dd,s_2a47399f,enveda-180,1,True,UMEMYKOLSGPMHE
m_3d62dd,s_4547dea2,enveda-180,1,True,UMEMYKOLSGPMHE
m_3d62dd,s_e9d14ae1,enveda-180,1,True,UMEMYKOLSGPMHE
m_3883ef,s_071c639c,enveda-180,1,True,UMJQIVRHWDJSII
m_3883ef,s_1dc2ff4c,enveda-180,1,True,UMJQIVRHWDJSII
m_56bcbe,s_f43f25f9,enveda-180,1,True,UMONYVZYZHQJHH
m_56bcbe,s_278609f3,enveda-180,1,True,UMONYVZYZHQJHH
m_56bcbe,s_11e29737,enveda-180,1,True,UMONYVZYZHQJHH
m_56bcbe,s_595122d8,enveda-180,1,True,UMONYVZYZHQJHH
m_88a263,s_1c3e0574,enveda-180,1,True,UPMDFGRXQILKNR
m_88a263,s_de3a2766,enveda-180,1,True,UPMDFGRXQILKNR
m_88a263,s_16f4a2f5,enveda-180,1,True,UPMDFGRXQILKNR
m_0f05e7,s_18f38a0d,enveda-180,1,True,UQCFOFBMCUKBFU
m_0f05e7,s_785f52df,enveda-180,1,True,UQCFOFBMCUKBFU
m_0f05e7,s_7662ee58,enveda-180,1,True,UQCFOFBMCUKBFU
m_0f05e7,s_9178cc31,enveda-180,1,True,UQCFOFBMCUKBFU
m_bf6cfe,s_19adaeb3,enveda-180,1,True,UTAZYUZXRDUHPL
m_bf6cfe,s_48052dc8,enveda-180,1,True,UTAZYUZXRDUHPL
m_612431,s_38d91a53,enveda-180,1,True,SXAADKGKVBRHQR
m_dd5487,s_0ebf2ce3,enveda-180,1,True,SYVZHVCACLHNFS
m_ec5045,s_caa0bfd1,enveda-180,1,True,UAUUHURWHZKSNV
m_ec5045,s_00db3cad,enveda-180,1,True,UAUUHURWHZKSNV
m_ec5045,s_028c507f,enveda-180,1,True,UAUUHURWHZKSNV
m_ec5045,s_ecc694c1,enveda-180,1,True,UAUUHURWHZKSNV
m_0f05e7,s_85dd7d67,enveda-180,1,True,UQCFOFBMCUKBFU
m_1b27e6,s_5ff73eb9,enveda-180,1,True,TWOQIRCNFJBFIN
m_1b27e6,s_d53912c9,enveda-180,1,True,TWOQIRCNFJBFIN
m_1b27e6,s_5623f762,enveda-180,1,True,TWOQIRCNFJBFIN
m_9e99f7,s_7e248a85,enveda-180,1,True,UBBNIISYKULUCO
m_9e99f7,s_ab59ef32,enveda-180,1,True,UBBNIISYKULUCO
m_eaecd7,s_cd9ecc09,enveda-180,1,True,UEFYLAZCFHTKKY
m_3a5731,s_e1faf8e6,enveda-180,1,True,UFWKIFBTFUJUAF
m_3a5731,s_413bc8f1,enveda-180,1,True,UFWKIFBTFUJUAF
m_bf6cfe,s_4cdc51b0,enveda-180,1,True,UTAZYUZXRDUHPL
m_bf6cfe,s_69cfa69d,enveda-180,1,True,UTAZYUZXRDUHPL
m_6105c1,s_e3e689c9,enveda-180,1,True,VYMSHSIBNOVLML
m_6105c1,s_9f3063a8,enveda-180,1,True,VYMSHSIBNOVLML
m_0c4e10,s_229677b2,enveda-180,1,True,VCXLLCDZIXRLOV
m_5da1ef,s_6eb00894,enveda-180,1,True,VFQWKXOVQZSJFM
m_5da1ef,s_8f31778e,enveda-180,1,True,VFQWKXOVQZSJFM
m_5da1ef,s_dde70760,enveda-180,1,True,VFQWKXOVQZSJFM
m_5da1ef,s_39ed3293,enveda-180,1,True,VFQWKXOVQZSJFM
m_2efd6f,s_a51fd5a1,enveda-180,1,True,VFSOGMHUYIPYTM
m_2efd6f,s_62b59753,enveda-180,1,True,VFSOGMHUYIPYTM
m_6ebcf9,s_3876e83c,enveda-180,1,True,VJWABXLTTJFBBN
m_6ebcf9,s_b0409732,enveda-180,1,True,VJWABXLTTJFBBN
m_6ebcf9,s_29ca027d,enveda-180,1,True,VJWABXLTTJFBBN
m_6ebcf9,s_a5d309c9,enveda-180,1,True,VJWABXLTTJFBBN
m_acdfec,s_5a946d98,enveda-180,1,True,VMRPLQOONRHGHR
m_feb5c1,s_d44da61c,enveda-180,1,True,VNQHYMRLQAMSHY
m_feb5c1,s_e74bc368,enveda-180,1,True,VNQHYMRLQAMSHY
m_feb5c1,s_fa3992d6,enveda-180,1,True,VNQHYMRLQAMSHY
m_5fef1c,s_0cbc7a8f,enveda-180,1,True,VNROBOSMKORXIB
m_a0edff,s_19aae51b,enveda-180,1,True,VNXHZZTURNKIFQ
m_a0edff,s_d39f7992,enveda-180,1,True,VNXHZZTURNKIFQ
m_a0edff,s_4c0031bd,enveda-180,1,True,VNXHZZTURNKIFQ
m_0af51a,s_94532e58,enveda-180,1,True,VNXQLZAPJYGLMS
m_bd0de9,s_78df642d,enveda-180,1,True,VOHMTVPMQGIZPR
m_bd0de9,s_5980715d,enveda-180,1,True,VOHMTVPMQGIZPR
m_bd0de9,s_fb4c19ed,enveda-180,1,True,VOHMTVPMQGIZPR
m_1b1573,s_7d9ebc43,enveda-180,1,True,VTTQALICSIYLHQ
m_1b1573,s_c792b97c,enveda-180,1,True,VTTQALICSIYLHQ
m_572a36,s_4ed8cfd3,enveda-180,1,True,VURLUJOGTOSHNE
m_572a36,s_8a0b047c,enveda-180,1,True,VURLUJOGTOSHNE
m_e2993b,s_adfb5401,enveda-180,1,True,VVRONZQBYAGRES
m_e2993b,s_30a69cbe,enveda-180,1,True,VVRONZQBYAGRES
m_e2993b,s_c5cc8095,enveda-180,1,True,VVRONZQBYAGRES
m_6105c1,s_73c5f1fa,enveda-180,1,True,VYMSHSIBNOVLML
m_6105c1,s_4cbc8047,enveda-180,1,True,VYMSHSIBNOVLML
m_6105c1,s_067f2eb0,enveda-180,1,True,VYMSHSIBNOVLML
m_6105c1,s_1b4c210e,enveda-180,1,True,VYMSHSIBNOVLML
m_a5509a,s_def6fca8,enveda-180,1,True,VYOJLSIPZNRYTK
m_a5509a,s_35cc1b7f,enveda-180,1,True,VYOJLSIPZNRYTK
m_a5509a,s_3b9a1aee,enveda-180,1,True,VYOJLSIPZNRYTK
m_a5509a,s_53960419,enveda-180,1,True,VYOJLSIPZNRYTK
m_5ae66f,s_6ab3da9b,enveda-180,1,True,VZELTJORSYFTQV
m_5ae66f,s_acdb85f9,enveda-180,1,True,VZELTJORSYFTQV
m_5ae66f,s_c53e6700,enveda-180,1,True,VZELTJORSYFTQV
m_25a38e,s_4f6fdfd8,enveda-180,1,True,VZLAZKYAZXUPGP
m_25a38e,s_a3be060a,enveda-180,1,True,VZLAZKYAZXUPGP
m_25a38e,s_20aa77f0,enveda-180,1,True,VZLAZKYAZXUPGP
m_ab3260,s_3871b482,enveda-180,1,True,WAOWNLJWSVVRRD
m_ab3260,s_ee6f1db4,enveda-180,1,True,WAOWNLJWSVVRRD
m_ab3260,s_7f8748e7,enveda-180,1,True,WAOWNLJWSVVRRD
m_ab3260,s_39db46c7,enveda-180,1,True,WAOWNLJWSVVRRD
m_05b52e,s_bc1d81c4,enveda-180,1,True,WCAATOZMUZCFFR
m_1d7bdd,s_8a564b07,enveda-180,1,True,WCIGBZBGNWGEFL
m_1d7bdd,s_3d18b0f6,enveda-180,1,True,WCIGBZBGNWGEFL
m_1d7bdd,s_20825406,enveda-180,1,True,WCIGBZBGNWGEFL
m_edccdd,s_4822a947,enveda-180,1,True,WDUISTTZLYMHTB
m_edccdd,s_545561d9,enveda-180,1,True,WDUISTTZLYMHTB
m_edccdd,s_e9c8a58c,enveda-180,1,True,WDUISTTZLYMHTB
m_edccdd,s_bf20c3cb,enveda-180,1,True,WDUISTTZLYMHTB
m_a12514,s_887054d6,enveda-180,1,True,WFCGXMIECWSBNM
m_a12514,s_10ae6d47,enveda-180,1,True,WFCGXMIECWSBNM
m_a12514,s_c0d10db2,enveda-180,1,True,WFCGXMIECWSBNM
m_a12514,s_9bb6ea1b,enveda-180,1,True,WFCGXMIECWSBNM
m_a5d8e5,s_ef6e66da,enveda-180,1,True,WFJXVWQDINAPKV
m_ea2f71,s_b3c0a856,enveda-180,1,True,WGMMJIKTEDTXME
m_ea2f71,s_0d8bb2f3,enveda-180,1,True,WGMMJIKTEDTXME
m_ea2f71,s_aef43236,enveda-180,1,True,WGMMJIKTEDTXME
m_ea2f71,s_7fe9f418,enveda-180,1,True,WGMMJIKTEDTXME
m_bcb981,s_aad994ab,enveda-180,1,True,WGZIEQJKDHMJMO
m_bcb981,s_885a962d,enveda-180,1,True,WGZIEQJKDHMJMO
m_bcb981,s_9cda58ce,enveda-180,1,True,WGZIEQJKDHMJMO
m_bcb981,s_860d6ef6,enveda-180,1,True,WGZIEQJKDHMJMO
m_6ebcf9,s_3fd86c55,enveda-180,1,True,VJWABXLTTJFBBN
m_6ebcf9,s_b34041b1,enveda-180,1,True,VJWABXLTTJFBBN
m_e2993b,s_947bcdc1,enveda-180,1,True,VVRONZQBYAGRES
m_feb5c1,s_ca6412fa,enveda-180,1,True,VNQHYMRLQAMSHY
m_feb5c1,s_9b1ba726,enveda-180,1,True,VNQHYMRLQAMSHY
m_572a36,s_06f64f85,enveda-180,1,True,VURLUJOGTOSHNE
m_572a36,s_caa460d3,enveda-180,1,True,VURLUJOGTOSHNE
m_e2993b,s_b51dca1d,enveda-180,1,True,VVRONZQBYAGRES
m_e2993b,s_52a9d762,enveda-180,1,True,VVRONZQBYAGRES
m_05b52e,s_319c52e9,enveda-180,1,True,WCAATOZMUZCFFR
m_e80818,s_6d2a030f,enveda-180,1,True,WOPLJFAYDXHONZ
m_3db789,s_3bab0f53,enveda-180,1,True,WJTGKVMGWXXGPP
m_3db789,s_c6130758,enveda-180,1,True,WJTGKVMGWXXGPP
m_0d463f,s_c1e8b8b4,enveda-180,1,True,WJVHIGLVZZSOCT
m_0d463f,s_3799b20b,enveda-180,1,True,WJVHIGLVZZSOCT
m_0d463f,s_0ff1f5e9,enveda-180,1,True,WJVHIGLVZZSOCT
m_47ae67,s_3fd6705d,enveda-180,1,True,WLWXAPDGSWDMSE
m_91512a,s_02163dbf,enveda-180,1,True,WMCXBUKIVFLVFC
m_91512a,s_8429d999,enveda-180,1,True,WMCXBUKIVFLVFC
m_91512a,s_5a375171,enveda-180,1,True,WMCXBUKIVFLVFC
m_91512a,s_d6feb54d,enveda-180,1,True,WMCXBUKIVFLVFC
m_e80818,s_52c69830,enveda-180,1,True,WOPLJFAYDXHONZ
m_e80818,s_da9f1e7f,enveda-180,1,True,WOPLJFAYDXHONZ
m_f8bf38,s_337571cc,enveda-180,1,True,WPGRORCSWRAMGG
m_f8bf38,s_113d0acc,enveda-180,1,True,WPGRORCSWRAMGG
m_f8bf38,s_586fde49,enveda-180,1,True,WPGRORCSWRAMGG
m_5667e2,s_390c6b83,enveda-180,1,True,WQJKKUCYRHHEMT
m_5667e2,s_25766e16,enveda-180,1,True,WQJKKUCYRHHEMT
m_ab91a8,s_585d3a13,enveda-180,1,True,WRDOCCALIQYITN
m_ab91a8,s_09ba1d6a,enveda-180,1,True,WRDOCCALIQYITN
m_ab91a8,s_a9dc2290,enveda-180,1,True,WRDOCCALIQYITN
m_ab91a8,s_587279e9,enveda-180,1,True,WRDOCCALIQYITN
m_7ee70f,s_18d7aca3,enveda-180,1,True,WSRZLAHCLNMKOE
m_7ee70f,s_df0cf798,enveda-180,1,True,WSRZLAHCLNMKOE
m_7ee70f,s_e7d2ded8,enveda-180,1,True,WSRZLAHCLNMKOE
m_d6c1c0,s_2024ac30,enveda-180,1,True,WVMYQHUOGODKOE
m_d6c1c0,s_e300e93e,enveda-180,1,True,WVMYQHUOGODKOE
m_d6c1c0,s_5b0d948a,enveda-180,1,True,WVMYQHUOGODKOE
m_d6c1c0,s_d822f547,enveda-180,1,True,WVMYQHUOGODKOE
m_e5050e,s_027166a2,enveda-180,1,True,WZPPHHCKOZRFOO
m_e5050e,s_8bc5b9f8,enveda-180,1,True,WZPPHHCKOZRFOO
m_e5050e,s_b3cc65fb,enveda-180,1,True,WZPPHHCKOZRFOO
m_d4c45b,s_a4db1894,enveda-180,1,True,XAEDBTGRTATIPG
m_d4c45b,s_9b14ed09,enveda-180,1,True,XAEDBTGRTATIPG
m_d4c45b,s_1431a33d,enveda-180,1,True,XAEDBTGRTATIPG
m_d4c45b,s_ef5523c4,enveda-180,1,True,XAEDBTGRTATIPG
m_3ba5ce,s_e2f24acd,enveda-180,1,True,XBQXIRUUMVIDPQ
